objective,lr,key,seed,status,error,kl,validation_nll,parameters,scale,initial_gradient_norm,reference_gradient_norm,scaled_initial_gradient_norm,sample_sha256,initial_sha256,mask_sha256,validation_sha256,seconds
hellinger,0.02,hellinger_lr0.02,710011,ok,,1.0520751993615434,6.660548149170538,36,0.16526702570479526,0.2511306867521892,0.04150362166273694,0.04150362166273694,ec5a9506c44e46a4719a09d62a757ce636c932938a449009d028072c2c71083a,e0e21e0cb7f32e7d4ced64c027b1b5cba9501b41e7c5ee4d0cfc3b0dc55bed91,2e5605afb80dd4222941294119b7b01f6588556e21af8e007a8b29391a0879a9,7f0c1c2f804ba788f3f981702336fcfea9af0ffc5dfc4c1ab2d01efd63f85d91,0.38649350000196137
hellinger,0.02,hellinger_lr0.02,710012,ok,,1.2548586087906377,6.707695911356705,36,0.20493270268662978,0.2763699716656231,0.05663724523486344,0.05663724523486344,f5373cedde247855a0e2e565ec8672d22b9a70fcdae4bdbb8272de00550cc765,615a50812e3ad39138573c8112f69154de0106d49afcbaedad8c5f2b0a08715f,e2e132ccc0468169928f60910b69c0815dadaeb7cf9f4b1da91cf9d6c2ad0966,5dc418709e8570a2a6b5b8c17083889859db2d5536beb5d2e70c215a16d1c67a,0.3863292919995729
hellinger,0.02,hellinger_lr0.02,710013,ok,,1.2739371132112312,6.8789938611034875,36,0.16506887057755512,0.28163013281597077,0.04648836794453914,0.04648836794453914,1b3373cfc93efa97c24eb73bec3ece18d5795eae5bba06ec0f6c6933b5e8b1f4,9123fc3ef9b65867380f57567eb9579ed11c48288c19f71d4c315635f580e6a2,898ab8ef564c253809a157aaf67bdab4ffa3fdcc244177d879d59fce4714de71,36e47809a3cb05ebdb245c1bb8a637c6496118b4479bed13b0d172db169e3905,0.38355304199649254
hellinger,0.02,hellinger_lr0.02,710014,ok,,1.4227332387884122,6.972239297564496,36,0.19077518246513006,0.27028090503837154,0.05156288897553582,0.05156288897553582,7fc1eaa2d965bc050c83890ee4d2c8868b69fdfb3444ca576ec1090d47068b14,bc6cb8991ad2365cbef42cd6a104fbfd9ef33dcc4901fa42809e6b6f7dc8e8f8,a633e07500a63787dd38862f0598b04793056e805b3e2cf7369217b666d47c5e,67357ed4bb69d20ae1b0946dddbfb938c81a516a79446270d4dd75e98c2fa470,0.38496595899778185
hellinger,0.02,hellinger_lr0.02,710015,ok,,1.160625410987604,6.782606986808303,36,0.17493065534275062,0.2501085006924745,0.04375164393292736,0.04375164393292736,f5680ad7d8de44e3ebc46002f90f6b24358c130054444b5b03c9d95a5b21fb3a,3b7a944a3ad6ea47a700007a8af32488c78784fcf41d4c2d6dcbf2cf21155343,555e02e7f6ba885761c7a284e62a217941489582506a2a9ca2ff06bc6da75dfe,9d2e72353f0b32078b5b7e4d6a88543f59cfcef491d184835f13e71eb900bed4,0.38589479200163623
hellinger,0.02,hellinger_lr0.02,710016,ok,,0.9340307339646075,6.671275624576981,36,0.2211629124352772,0.2442433876034369,0.05401757894543438,0.05401757894543438,1b75d4d5622958226c033b9657c9be4b93dada816579841940bd590d218ed69e,5c7cb746f4b8446bcb585f8976654177cb43c389e8c853c7aa6ab1b910a3db0e,b372fed2ff95cca5a5cbae8a57632f23ffa883f73c2d17da1d87ac3cedf01bbe,42b7b34fd83156ddcebfb4cb06221c051c01a2953f68413016bf8d97ecdedeaf,0.38433216600242304
hellinger,0.02,hellinger_lr0.02,710017,ok,,1.1969708963660959,6.859086212014561,36,0.18011061707406442,0.2697152281272863,0.04857857617227759,0.04857857617227759,0c8b0a81d34687a5f0537779f42255d8c54a93f7957f141a20b8ec6bc62d6c07,56d4aca86d43f8a6858016a581e93a0b6bcb16b8cb88f20f4fb5b4d54c9d5752,2dc95bc899219ac7b5460836db9506597d027f04bf5cbb57533f63290715db0d,3dab791fcbcc8e8e18ba37eb877f9ae08f4532911125d29a811cea5857cfa134,0.3842465420020744
hellinger,0.02,hellinger_lr0.02,710018,ok,,1.2653881773071527,6.996493062809508,36,0.20124008401336013,0.2443461356402108,0.04917223686457591,0.04917223686457591,ff1b93dce170212eda572c8422fa5effb7af2cb86a6f32ad084d5da1e2595e19,1e35973d43104b6f95a71206149243f6d30a31b7b31ed581321af069ef4715d2,ce1adab9cee32e706953485d462a43b142ed2af5c8ca74db85041d6bfee2c48a,bb4fe47f5e65c1b6e58a0f1111d8976767f3411714a4f68f0da99d777eaf35d9,0.3869494169994141
hellinger,0.02,hellinger_lr0.02,710019,ok,,1.189995608072369,6.910674129586783,36,0.1705566232552351,0.2750210489633559,0.04690666143530266,0.04690666143530266,9b74b9d6fcf6287b9728684fd0e7d4ed4bab4d4b8fdee8323248b9c7bac04a18,61804221c257bc1ab128c4a212dba5df708dfc9c75cbc7346ae5a88be4c4f270,5942ce5dfb96fc85b8d656ab464194fadc34e95084009ebdb9dc9ba26483c20e,93535c9e236c4d3111eb1ccd1779faff5a5651af3b349a5d66b972adf71c9aaa,0.38410883400501916
hellinger,0.02,hellinger_lr0.02,710020,ok,,1.0140480135172691,6.584956857455968,36,0.1595249364921556,0.28214852180553274,0.045009725022383186,0.045009725022383186,f0bfc03ac68d340ef5d57fe8d4552a5ee7771aada02f745da04ec1bc90f92c12,0e33bdbb7b16bf34eb9b0b268dc5ef3b343fae137b7dd0566d60de5658986cca,4fadeff17e36faefc844832e0a745fd5b98c3592a6883ef4ef4820349a90ada9,5ef1b552756fbae063753fb3a588ab0208bb66028fcdb6904b3476379ba3013c,0.3848900000011781
