radius,objective,sigma,lr,key,seed,status,error,kl,validation_nll,parameters,scale,initial_gradient_norm,reference_gradient_norm,scaled_initial_gradient_norm,sample_sha256,initial_sha256,mask_sha256,validation_sha256,seconds
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,111,ok,,0.8886620153273802,6.709547154440492,36,0.2336835487921589,0.24177438873788826,0.05649869716732471,0.05649869716732471,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.38713554199784994
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,112,ok,,1.085982284538276,6.738973073773428,36,0.18044031634663438,0.27582504666240565,0.049769958676089666,0.049769958676089666,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3891147920003277
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,113,ok,,1.1350143825695735,6.688336257868188,36,0.26280706965623535,0.26554600378261606,0.06978736711303292,0.06978736711303292,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.38364083300257334
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,114,ok,,0.912249505373515,6.6290465312381075,36,0.2172887772600691,0.24923947637982063,0.0541569410675111,0.0541569410675111,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.385140832993784
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,115,ok,,1.291428095537237,6.799306244034286,36,0.14720612818463022,0.2740335568697261,0.040339418899455054,0.040339418899455054,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.3869620000041323
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,116,ok,,1.140398372065704,6.826685537674857,36,0.21960089685390652,0.26972773570794295,0.05923245266783774,0.05923245266783774,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.38861379199806834
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,117,ok,,0.9728729160719788,6.574275880185192,36,0.15867930248297213,0.26916927251715933,0.04271159241287188,0.04271159241287188,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.38497062499664025
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,118,ok,,0.8812404731193921,6.668222220908456,36,0.18098047850790652,0.2542701449825481,0.04601793250921632,0.04601793250921632,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.38327995800500503
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,119,ok,,1.0176954470152875,6.651740792874673,36,0.16277119412446686,0.2592056405316404,0.04219121163313242,0.04219121163313242,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.3854529169984744
3,hellinger,0.75,0.01,r3_hellinger_sigma0.75_lr0.01,120,ok,,1.0464817662340744,6.8002272531533,36,0.2059426041612748,0.2511731273804628,0.05172724794806411,0.05172724794806411,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,5604d0b01aa38439978ff828fd8b23f34f58aaa29f9fc4cf46c8f2889862d932,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.39160858399554854
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,111,ok,,0.851106711811164,6.674387181155671,36,0.2336835487921589,0.24177438873788826,0.05649869716732471,0.05649869716732471,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.38383437499578577
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,112,ok,,0.9941175734069768,6.621812292237792,36,0.18044031634663438,0.27582504666240565,0.049769958676089666,0.049769958676089666,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3829346669954248
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,113,ok,,1.1331030947891803,6.686424109540508,36,0.26280706965623535,0.26554600378261606,0.06978736711303292,0.06978736711303292,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.3883160410041455
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,114,ok,,1.0398645250005258,6.754498030546744,36,0.2172887772600691,0.24923947637982063,0.0541569410675111,0.0541569410675111,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.38888349999615457
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,115,ok,,1.2998810804175647,6.80468654516662,36,0.14720612818463022,0.2740335568697261,0.040339418899455054,0.040339418899455054,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.3825378749970696
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,116,ok,,1.1485518272744368,6.832622579304142,36,0.21960089685390652,0.26972773570794295,0.05923245266783774,0.05923245266783774,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.38222249999671476
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,117,ok,,1.0115741521902955,6.604966714592085,36,0.15867930248297213,0.26916927251715933,0.04271159241287188,0.04271159241287188,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.38996458299516235
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,118,ok,,0.8803293324416102,6.646448248335082,36,0.18098047850790652,0.2542701449825481,0.04601793250921632,0.04601793250921632,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.39313237500027753
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,119,ok,,1.0166329483096395,6.649207339365646,36,0.16277119412446686,0.2592056405316404,0.04219121163313242,0.04219121163313242,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.38540629199997056
3,hellinger,0.75,0.02,r3_hellinger_sigma0.75_lr0.02,120,ok,,0.9195484609723208,6.693808256390506,36,0.2059426041612748,0.2511731273804628,0.05172724794806411,0.05172724794806411,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,5604d0b01aa38439978ff828fd8b23f34f58aaa29f9fc4cf46c8f2889862d932,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.3855302500014659
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,111,ok,,0.833922823372717,6.6570070365054415,36,0.2336835487921589,0.24177438873788826,0.05649869716732471,0.05649869716732471,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.3877032079981291
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,112,ok,,1.0771203613949858,6.696882876550217,36,0.18044031634663438,0.27582504666240565,0.049769958676089666,0.049769958676089666,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3859485420034616
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,113,ok,,1.2545971954481039,6.810695622000942,36,0.26280706965623535,0.26554600378261606,0.06978736711303292,0.06978736711303292,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.382503666995035
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,114,ok,,1.1822629409009466,6.91180101286906,36,0.2172887772600691,0.24923947637982063,0.0541569410675111,0.0541569410675111,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.3858935419993941
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,115,ok,,1.1195456194752589,6.663461297856465,36,0.14720612818463022,0.2740335568697261,0.040339418899455054,0.040339418899455054,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.38444437499856576
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,116,ok,,1.2818306605814462,6.988595006275563,36,0.21960089685390652,0.26972773570794295,0.05923245266783774,0.05923245266783774,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.3880752080003731
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,117,ok,,1.0242173540506794,6.6132689916805445,36,0.15867930248297213,0.26916927251715933,0.04271159241287188,0.04271159241287188,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.38580258300498826
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,118,ok,,0.8687145126651039,6.643633299726163,36,0.18098047850790652,0.2542701449825481,0.04601793250921632,0.04601793250921632,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.3867877079974278
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,119,ok,,1.0299591416536822,6.646127112256489,36,0.16277119412446686,0.2592056405316404,0.04219121163313242,0.04219121163313242,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.386098499999207
3,hellinger,0.75,0.05,r3_hellinger_sigma0.75_lr0.05,120,ok,,0.9145183155657419,6.7049306891432,36,0.2059426041612748,0.2511731273804628,0.05172724794806411,0.05172724794806411,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,5604d0b01aa38439978ff828fd8b23f34f58aaa29f9fc4cf46c8f2889862d932,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.3890628330045729
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,111,ok,,0.9516860556185419,6.770724412631507,36,0.2336835487921589,0.24177438873788826,0.05649869716732471,0.05649869716732471,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.3831986250006594
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,112,ok,,1.0176086836555982,6.636372517245637,36,0.18044031634663438,0.27582504666240565,0.049769958676089666,0.049769958676089666,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3822800409980118
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,113,ok,,1.2046330940333845,6.764749086897575,36,0.26280706965623535,0.26554600378261606,0.06978736711303292,0.06978736711303292,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.3881074160017306
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,114,ok,,1.08737212822694,6.78831660145625,36,0.2172887772600691,0.24923947637982063,0.0541569410675111,0.0541569410675111,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.38776933399640257
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,115,ok,,1.1709445516000914,6.729145714241223,36,0.14720612818463022,0.2740335568697261,0.040339418899455054,0.040339418899455054,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.3862966660017264
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,116,ok,,1.3077620627122089,7.007461333906578,36,0.21960089685390652,0.26972773570794295,0.05923245266783774,0.05923245266783774,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.38370025000040187
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,117,ok,,1.174208033217277,6.810659496566427,36,0.15867930248297213,0.26916927251715933,0.04271159241287188,0.04271159241287188,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.3882210000010673
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,118,ok,,1.0427806699013549,6.780690675791302,36,0.18098047850790652,0.2542701449825481,0.04601793250921632,0.04601793250921632,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.3864947920010309
3,hellinger,0.75,0.1,r3_hellinger_sigma0.75_lr0.1,119,ok,,1.018196342041346,6.637018976945605,36,0.16277119412446686,0.2592056405316404,0.04219121163313242,0.04219121163313242,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.38633533399843145
