radius,objective,sigma,lr,key,seed,status,error,kl,validation_nll,parameters,scale,initial_gradient_norm,reference_gradient_norm,scaled_initial_gradient_norm,sample_sha256,initial_sha256,mask_sha256,validation_sha256,seconds
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920047,ok,,1.4632725257602825,7.131281592600855,48,0.9317361924334762,0.04714523246644122,0.043926919389673046,0.043926919389673046,121397760c4e1a2a7744c9b439bd5cd72527cdd2f3db2d2727bb24ae355a7977,30960f0b2a817a348f26efbe3e9311f1cc326bac01d1705a19e7a0f0914b60c2,4266c0e69dcf2d8c499bbf80c09c2e6759729f6740129b0909ce08418bdbce69,c483638c2d98ae5430c391b10c38bc1332501e74d92360e0d1cb8df9c5d9ab1e,0.440375791004044
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920048,ok,,1.4128373375007581,7.0083571288153825,48,0.7788853915487924,0.051133575553564604,0.03982719501632793,0.03982719501632793,826f43f091793840a164dd56f118ed2e29856882951ecfed389a11c349f2bad5,52cdf6fd2e9d7dec2ee3348322d5b941f6a29833efdf7b60a065c79bc76e501e,a55f9648d85ef5aedbe394224da796874f39e2ad271082963053534d360e806a,90b959b375768dc3238cb487a740558bc32411c02f60cce2a723b6706182b753,0.43938387500384124
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920049,ok,,1.1891660302006688,6.938412343393796,48,0.8702911052867324,0.05069257713682483,0.04411729898624022,0.04411729898624022,7d8cced9b4667a3d7ecbf4932d4e703db9090fc25c5994be392acdc4d434d493,d61d6e9ed91d438ff6aa609d1b2dab67d7887fe88cbb685f3f8a3bcc3fe7f031,42a6d06bee0ab875307ccf6319b14db59b29f2f84118af6a8f358b4ba408f689,26a7090581ff5fcfc94a80672e90cf42adcbdc13df92bd0cd3e90943923ba89e,0.4390977910006768
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920050,ok,,1.6784447446342723,7.237788303960884,48,0.8607158072566352,0.04504605575844962,0.03877185224586136,0.03877185224586136,592a106de0784d40ee83a67ba6b5ec2a2297138d3ca39dbb34b8e13043a264da,9ff4edabb339486f96d0d5d1db9d5ae168b826e33e1ab996c4f2806d297e0969,5c762633a76b2802c64272c36081f13ce6ab4175ddce299feda191c830f9b0ba,e1b15e3c93162342fc614381b68d172892d77a26043f7f8a66fe518c3423a3af,0.43848454199905973
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920051,ok,,1.1356382134743819,6.846607929701701,48,1.0633704514117854,0.04376776980687725,0.046541353136826176,0.046541353136826176,d727027eb3a3e75c89267c7dbc41ae77be2c200f5899947a36e79548c104412b,7788bff4d47fb83f9646a3485d5af7ee174ec3fa1ae5d82e39cdbc13f6e60ac8,adcad3bcca47c6f4f7854636d235b534fa08a615bad37f0ce59c857b4510b2d2,9c03268e3611ab8c5e866905d65d75e217d48fe310b4fed0df7144c1ea29186a,0.4320864580004127
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920052,ok,,1.0206835138857482,6.603795122640722,48,0.7544089843019495,0.052386246245915195,0.039520654821772694,0.039520654821772694,d92d67458bc936477f91141f0f15f83e75ee92304449bf87cd7e39801b04c4a6,348a4a4a10c33426d68c011ebabc0db22a2e951f4d3f2d7a3850243af76e9d72,a4444f2222200638d05075b373aaaff71d541fdb64eb6a752f83d7fc38616794,44862e4e0aef4c9905371b04e59e69d5c10bf91d686351d6a75a19123768064a,0.4303844590031076
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920053,ok,,1.2080210269534135,6.9283118122509135,48,0.7916051610447389,0.06317387837257271,0.05000876816294117,0.05000876816294117,29d7985c119fae7e5c4186d005a179775290d8c5ed7ee015b6931f19b8cfd32c,816cf27a88a610269111044fc4b2ae425d463df0be82a69aba189cf4bec62ef6,b9c614c60c0810cb25f25fad149ded610d003406936f1c8998da3de1d1614924,d7a8388a3e5c78276e2a66823781a5db0738d928fe891b23bcbb2f758f61c02b,0.43662370799575
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920054,ok,,1.3183177079357222,6.870101116262908,48,0.9129968404053675,0.048742317148824044,0.04450158155091272,0.04450158155091272,374a221147243d7de63e57530960218d19dc32bbe9d6af8b859027bf1f3962af,763d611536565fcaed3397f421aa6822442b300db0f3d9ab01d6e235f8483a5a,44b096d7957ab7d061202a77c7b46b6f03b66eec76f10118d204ca113f1cba6a,01a4c19f398e32c9dd4887be36da718c969d5db9945d9b1adcb3d6a4c7358c74,0.4338569590036059
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920055,ok,,1.1455263661435773,6.652770538566501,48,0.9235966081059863,0.0543575992073817,0.05020449425272239,0.05020449425272239,3d898b9bf2a2821045ae238bda787355b3c7f7bd691fb45cba6c6a94db11d79e,2a2ba5d7018f72f1eaa93057d779ff255b0a0d049facefe5ca5d28d15c417136,25f3a499069f0e6715bf688d8049086a7280acf062192dc45876b1a138bf710b,fdf68f53dcd447c4a467c55aa2e42d5c1d4a24c27634c54c88bfc3b17336f246,0.4363876249990426
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920056,ok,,1.4938846284105027,6.9972896916185165,48,0.829354056377469,0.05043290031216704,0.04182673044877625,0.04182673044877625,7bf6ac21f40e88c8a13013719730f3e083aad1e9eb51240606c1d23966e5d482,f8992e97f4646161ccc141d16da50c8c6e2f200e0f931b76fc43702dd5eda900,2b73f98ec6c5f5ebff5db6fe4bb2984e68287988eb87fbe3353836d1ddae447d,7b04039c33393281f01e257f33833667ad0da6c8d45775a4f21a72174e05e077,0.43061816599947633
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920057,ok,,0.9836386347594285,6.680867060479703,48,1.034329123068507,0.038437670255997654,0.039757201768682485,0.039757201768682485,7c929086dbb2cc6c4d88f05e1adf8da04411b70b3e83c6959b69c5eb68801ece,2013e4cdb7aa30716e2b929a5fedd2db2362534939e37071958e400dd8fdd3a5,d2dfc8fb96d53a782d43f8d8e7640204c852edafae823080d3a22f8b4206826f,f673c4533fcffbf63037efc1220c1ae6300dd674400ad0fe4b0d60f6bf12adc4,0.43585499999608146
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920058,ok,,1.3454725219338948,7.16619597812613,48,0.7778587015729186,0.04395601955463884,0.034191572297085186,0.034191572297085186,6425d8dd6904c421e4188e1ece7be0193386d5f8bf55f7cb289ce751fc1501aa,5a57930ed4e89ed7349fe7ba160a246cd3a4845fcec5fbfec4fe8f47b2dcf65d,ae8902421d1dc984d42c85cae4d19a424c04e2ec8504aec9ada50102d1d5ea9e,e7d38a90982619af26057aea26ceae144105041a24fb8f10b2af4891c1ebfb2b,0.435553000002983
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920059,ok,,1.0935777774973132,6.909420309951807,48,1.1776230643787189,0.041166637997182134,0.04847878238841103,0.04847878238841103,ab44cdfad24b7bfdc8608bcc4a34babc6857fa64dfdc4f30038fb98da7b05cb9,cab55aa76d1ecf27c1ae4fc096c5d823b718404f2b6b78454fa0dae6cd2ddaf6,3ef7ef568c48a1977277e10a10e85dbd0dacf5e1024c6a7d27f337a4d996c76c,514d878f6ad9baf0df3b5e69b9eace6a813bc654b0102ad25c798b5e6dfc477b,0.4358910839946475
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920060,ok,,1.0432757133257269,6.643366735355624,48,0.7432206576321987,0.06056829835556944,0.04501561053548954,0.04501561053548954,1fa7752707b5c1e225b2041c4cb7c911f1025e0600e828f4650487be3495b1ea,c7cc131eb4bd489c75de9f8b422881e20d4fcac0cb306d07c3acb07f7cc86b3a,03df0871c0b70340e62c64a32c0440aaa3893095acd91a0b69b1818fab6dd6aa,82967e7f2c0ec5bc7091f3ddff6c7a310b91ba7526fc816db23760df495c7d4e,0.4342444170033559
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920061,ok,,1.2328566842878814,6.764808310738313,48,0.927112512256126,0.04027508359842701,0.037339533936263165,0.037339533936263165,8d616d04326d845cd2dfbd688e55b9aeae144fceba10ee3c35a226bd23e51c1e,fd5a867c657c853e8fb8b371b29fed2b4c54d870aa5f561486a8cafb720ba41e,5ceade8c8a6367cfa61c5a380bf00fe7c0325c068b5792caed8b59e756a0c896,3411128e5f4c4c79cfe3b86a686cec2bb13fe21651716d4a054dcff1809d55fc,0.43395616699854145
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920062,ok,,1.0333004995222304,6.680883754369672,48,0.7989330586455569,0.06389888192850955,0.051050929183175435,0.051050929183175435,cb877ca614a72fd5d4c338ae65f1b3c9a5bbe0ca2d6c1e514b1b0ba1e5f02005,90fa95db05645ce8b3e1e0c651549dc3d39c5cb989ba1863c240c110614ba92b,7f1e368a95e38d632e8f0025ab11b883afade8b33c88a1ad5e99023e66c2a766,075415b547ff2f19038bdb8e44b5551effe2ec5d91cf0a6090a12ee2d3ea56dd,0.43456220799998846
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920063,ok,,1.433000082818349,7.002888183718096,48,1.0877865800787851,0.038873783647557496,0.04228638016869917,0.04228638016869917,43759dd960d6cfd7b478fb7f4dd78475c5f8d989ed131e50ac8acb730fc87bd8,4c1924b882f4e0bdbef2f995ba73ac81e80a6316bfbd29ae4ad75185cf276747,45b23e3aafd918cdfbf5ceaac678ae4b2539d092e15968c7f590a958a1af3834,2deba9324b22d1b55c80a9a83060a301a998d7d6831fe44bea77eb96e4494233,0.4382809580056346
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920064,ok,,1.140374874326253,6.734459728701442,48,0.8494564331274814,0.052758772834147864,0.04481627898787831,0.04481627898787831,ed99885dcf8e4ab5c5d1c7e8c59a937d1718a5b0b2a0535f68fa200912f99cfc,a982e58e650edd4e33e3136ca8aabd690132f0d47e82cfa52bd0ba05f1f094e7,99e3446e0c58aafa799cfd2b5a6d381ae0dab1f3f76e02727c9c3ef227b542fb,ac3dcedd6050d1679618957cf331ea9b9d08b9a4a207163e2a03f1c77eddac7f,0.4348582919992623
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920065,ok,,0.8784623730833202,6.474789930621532,48,0.935065777074126,0.051231229005442025,0.04790456896043615,0.04790456896043615,4d39ab2cbb1b0b4fef87a344d847e2957bd29fbfb9475edaf0425387a9dac5c5,24dad525458aa57a3b9fb59a17fb137ce26980855e118ebd80a3b9120784d476,a754a29bf39573be79a4372d7fa70f9c264734ef1ce261053e68c623ded9d843,6559565bf47f9846bfdac4849fd5d800145496f8636576ffcb408e1634504413,0.42907129200466443
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920066,ok,,1.2798024910225387,6.742865246246311,48,0.9772918265954826,0.04332194486727455,0.04233818263100754,0.04233818263100754,b5254138cf83f34a4d6a9f8cfdfb827fdee2761b9d5a94bbaba1527f21adfb62,993d42b46ac4122ace6ec87c0366162e6c11ee00de214ee802571cf64e953141,b81422e130e48ce0bef97f3aba656d79963baa1976c387c936cda66d9bd94710,c0b6778af1a94c451796c3cf4984dc6e759bb86edcfc7d3aa1b38c2cc38635d2,0.4347445000021253
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920067,ok,,1.0877457623697346,6.680576524849647,48,0.9764124281345926,0.05111672557730535,0.049911006139226353,0.049911006139226353,63673a936a73d38e963546fa6fd4ef08d5574240445e3d4ea3cdb36ad4448ae7,f1ef845c3880ad5f77edc3315b61f422a6eda87d308994f7d4d8416dd326f223,6e0ac6caaca83c0dcf81839dd6972e84975128c47b59f0c49e9cf0c8b8783be2,a61cceccfd3fa9a77f626321a5f7ed723c7a6a1348c73e24e1748084cc825e2d,0.4310665000011795
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920068,ok,,0.8975135755256699,6.545777867826797,48,1.035598351752475,0.040786839720605976,0.04223878398785192,0.04223878398785193,13d7a5b7727fd8a7105f91cc019701f31309c7d0f7a93d0d90e4f5b4886aea74,a0c963f3e9b0f10265860930a17086f54c009d345fe4d25da01bc69752408091,f76765c0474e17a040e9817bcebffe4a78eee49e5c42877461a8371319cf90f5,7e1e957bc782df24a048a310b4095ec9ea205d3bf38dbdb68946960a7539dd4a,0.4324761249954463
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920069,ok,,1.2165679193418448,6.761188867389359,48,0.8311524342010881,0.054362883136717936,0.045183842649272395,0.045183842649272395,ee6bcba628902544502e94ec2fac87ba30994921b51d1dd7b4689231572934f4,b0cd4a758345c358682471984f821f20a611b9f0786566653251cbd3e8927b41,cebbdaf080696903e782dd9c7e3b8d267c0fcfdb5094b96a8baad797764ae70e,516c4e7f44dbee0a02e4b2a54c01946bb064b18f2465bf68df775fc7b75bbdc9,0.4328895420039771
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920070,ok,,1.0505511139580843,6.725016229311577,48,0.7696297665785031,0.05712360782006369,0.04396402895267757,0.04396402895267757,7e2dfdef6ba01e7e8b5bfea2d56e931f68cbbaeeaa0b7ffa8d2f125449203451,cf572b94cf27f855e5318ef815e74e99a5ebbbe9638e2c98c4031cb9d3973a04,49f5e69663f619536f259b80a50214a8dc001e11f7cb373953c12600d997ff91,454c20a46f2e527101d251ff6d5beae58c9f48bbad1a44a5743d5da54d1e49a7,0.43467404099646956
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920071,ok,,0.9453943421184868,6.528280986136395,48,0.9631186400640686,0.053199121080923645,0.0512370651480629,0.0512370651480629,5d526d26fef13a56f71df6558e3bf7da7273866532650772adbe30a60ec90d64,4fb0cc34bd9b8db96e3f3092d8129a3dcc52db66eabb1333bcc3d1e8d12f1d5d,1c562237038b3da1c52f11072f9c31bbae1ce1655cd7b1fceaf8b6f81ad90afa,c49291cc008ec988a879b2b3ddfe0f0def7b9b5ba3b3b0830000a495ce88339d,0.4320307079979102
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920072,ok,,1.1808907520555314,6.874948431411167,48,1.3039926853106267,0.04123820295462364,0.0537743150081843,0.0537743150081843,e5b23e21c7f200016495c70165698e43d54bf59f8817872618b5b6a4420db36b,1c38fbe1bde7286369bf62144b27e6f1a6f510a8b0f19efa57d0087dd3499c65,22d3c5729c8921762dc00032a08dff5a19c9df7631aaa48234a30837155bfbbe,c19263741a114d7897acde6a2bc31c0c32bc209dd16628fd76fd85d49b9f875d,0.4313493750014459
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920073,ok,,0.8703638927697013,6.519615751691699,48,1.0665231558555728,0.03705186298290325,0.039516669838854254,0.03951666983885425,3321b33388ab6b78a9a2df60fe2848aa72373412c0c300776385006e345dfcad,5f2540cb701f253ae0e23aa160c5f722f1ff57b1baacfc148f15866663080005,227a45269a5532d54d450f95832e16d865ca457058f496d8c5761332067f1dfd,e4e2f860e5e49196014c29d924d2a6166ec12af1360e00e03e1875043241a515,0.4377678749951883
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920074,ok,,1.438572902730988,6.952368817626358,48,0.921179231471387,0.04620953426665162,0.04256726326240486,0.04256726326240486,2dfefb06df5e1c5706a7720352a40197f12f39f28836a0e7648e5d671c78753b,755e05ef21cfecc84c9b6494a8a604a898c08f8b0eb49806b548d5dda873b5bf,6e3be716754a1b88aba250bfe759cdaa9bb24df1dc64e5d8f392dc3eb31b40d3,4b60e48ae84fd6ed67d9b59f458ecbe312015204c70fd4043bd23b60a131a184,0.4360180000003311
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920075,ok,,1.1876052564030897,6.810333678761697,48,0.8668058086722771,0.04808522308327331,0.04168055067988356,0.04168055067988356,2054b79ff333e4b4e92b821b82b6f4e1c3ba7f291df3a36a71f690835c741362,98ba4a28c49410fe237eedc59d35dca03214415f314eb49a67293db350a3fa47,132284885fa96b037f65487c39efd633aedb2aebfb1691d42f876cbed65b9619,5a04e96571fa6cbb5ba41c336b0f1f40c790168a1f3e8617f933f48af5ce2431,0.4368737909971969
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920076,ok,,1.1727272259772228,6.628465719252079,48,0.9952293236333922,0.048024713871765365,0.04779560350428423,0.04779560350428423,a9911866e6a4952836a113080499092b3a2eb6a6a660c9f0492ba649b29d2ccc,e2c3612bdf7f8fdc6ffd81d0e4c962b407ee9cd8f9946bbfc1d46703ba9df3f3,ab5f87344d48215e7a1516605bd18476a280ff170b2a2d21b0d22636d790c2f5,5024d65b5c82137db4c352daa4f44b662792137e64e913af077360b66b58a1db,0.4276260420010658
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920077,ok,,0.9051059001888128,6.518117700146951,48,1.014448311520917,0.038958685382900565,0.039521572605758115,0.03952157260575811,c76ef622927dec1efe0ad7cc2c2d497e6c5504b727405d9d452340853b07e22b,577b98c85e7251fb1f1fa862d97833502b80da251631cb7a65567ce6a6cd0ded,7cd45565829aa4023308417dad8f32bac37fb2697b061c8a43acf1b6acf25707,4b8aa8581f436c6a0a8ae9b5a4958807ec399784fc52d34ad63b45a7fdffa318,0.434562124995864
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920078,ok,,1.2143594960846018,7.037284530201729,48,1.295528713835103,0.03631540134918125,0.04704764520231035,0.04704764520231035,4bc16832442bd9987bb03b848450cfb754014ddc3b78a1859760e354a867f843,6669b0c02fa2d7199e1dabc8aa45a931a75aa4d18a2af1ed88a3cbc5b7a70ab1,08f254b93b2faaa15f3074c185bf46d567f79afbd6acd7479eeeef089bdcd415,cd783314ff3b1e454040e51ae2e53906e6b603519230f1c9b0122b354cf96a84,0.4366757499956293
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920079,ok,,1.018355682729335,6.644693943449771,48,0.8534655963386701,0.05808149234802417,0.04957055550304636,0.04957055550304636,6b26dfb0b2bce7493f11f517f06a63131c1283c22c4a725d980858a6bc44d3ab,7b9e4bddca6a553f2bfd7dae4136765c09e23f9010ec95c37d843d47dfe89331,c153e536c4f659ff3c380371040c65ae144c2ba81998b9e36298d04bec088f78,8677e3922c833b45365b14e93ea66cfb943cd484b7c1db15e5d33d44f2443e29,0.4340617909983848
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920080,ok,,0.8290246841462179,6.433458446632513,48,1.391324285709144,0.03387709918286356,0.04713403082249546,0.04713403082249546,14dda8f3ea0124b57e0122ff4bf09b369cfd90f8932d1cfff1f7d41a0fa5ca27,1001827fc76f5963a872fc626390af012a99a4d957b311888ae72e88da4e8e62,c357d2d069198b74f062b8d7c036869817705b8a23fb406e9d91e6cbf27c3a8d,aea27d6c4c8162f7028bc1388842b2ffe1c1f309a0b9d16e2845deb53ac0fc95,0.43198225000378443
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920081,ok,,1.1530678398773735,6.854971941522136,48,0.7995705683009267,0.04781047911261303,0.038227851954811584,0.038227851954811584,837c9bf82882d36f795ca0c00d7f5a8cd26578706029e07ca6540ba7e914f88a,0de2032f7d83941e403bfa346f0c73bbc912df40748d746c529061d75c61b291,7f230c2f3050413049b741deea5f1ce358887b37e3a8d7af475d1a8635d7c8a9,4a2294f8a4b358c9426baf6d30c24131530de5fb5556587e04bc25e161169946,0.43698433299869066
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920082,ok,,1.362614298875765,6.934773241355456,48,1.1425283360916416,0.03799239208713498,0.04340738451545558,0.04340738451545558,1a2fd5c74bd9e372e294e3aa921444249ab70ca49445ef32756d2326fe26da19,1d8259017b6cc083e42d0586dc2c8f38f2f59474cef1af759b52389dca25c58f,5caa10149ca4e0319a6c0953ff00ad601e138a8fa2de91d76e7ff5c5f3c6431b,bd2bfc208ed1fcbe4794e336f06e787296cf7814dda29f0ff8ebc6f58ece1898,0.4310548750072485
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920083,ok,,1.7950513464016054,7.247843688669451,48,0.8803750282247234,0.051114964718349094,0.04500033850662232,0.04500033850662232,e6097405ad92b3673c55612f938c9b819b0d6e30852140204b8b91e50477c6d9,0cbafd65f9a50c0ad2c5ec011d8fe8bdcd0e579d5ed7ea0d29b2702527954782,e1ec141555657820379a430d95f0363bbe566db2800f00cdd7d0caf7fe487dfd,2466abeca83416d1968809ef0fe1af3929365b786c5043f971727e5f289f623f,0.438219959003618
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920084,ok,,0.9972658999208664,6.6724077678593545,48,1.0530671604098587,0.04358191256712404,0.045894680912292055,0.045894680912292055,90c489e9f3595a36606c4b51ca9510fbdad5a18f5a0c54c95a79c5322fc0ed89,5434a4e538daf520227e4d4b7f724e0876fbff315221d3a91ceec30a4547588b,e9a22facc660482d48d3e1996e7661f15818783ae7e27d99f4656c28d71972ec,72bd4cb7252838c1cf69e6e077369c286ce0f53ee6feefe21fd879ea00c25ede,0.4321176250014105
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920085,ok,,0.9285757692120149,6.791779330661458,48,0.9149495795005477,0.05381645189440498,0.04923934003099729,0.04923934003099729,002fb95a9b4e9beee02df3452620a7f1f19ee722d26ae57ed0630eb52bfe58c8,4d56403d957f68ff05c222c31da7c916f7761796864d1cb348d27a17fcebfcdd,b855a211eeb482b862fb53fe4a1302bfaae2cae69ded8744507b7cb429331036,161cdeaebb7c63b1418d37e42f12ebf2ec6246fa1e9d06e67f284395e0d193ab,0.43841279100161046
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920086,ok,,1.0108080207831556,6.771323597681161,48,1.10735045460566,0.03810707568754777,0.042197887586298326,0.04219788758629832,ea4af9b827a2c4926ddac4ab92cdd43c0543c7084261b42e4eb56a7a915f56b7,d9fdca6b3b02d585fcf243579dfd008e36ccef83a6cb24b51fc5691b18996b08,87937d6434baaa750bce1355c3710f8081f0b627d569527c20b03e30e8824f8e,59ef82420adefb5ca627c7406915dccc8e7f5896003a5eda39dc22493952941d,0.4343226670025615
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920087,ok,,1.036254996246461,6.704349226784616,48,0.7739902552971353,0.056635373039340874,0.04383522683756794,0.04383522683756794,5ec691da82e9118bd4cc18ce643128ae4e0603b1bdaa7572e911435c54eb44ed,e5023cf02c472f6d93eade05cb5531c64193efeb54c905caddc101c623a4b260,a664fbad037e1ad9459d307dacb20450db1883a54f8bec4e023919ec6b64fdc8,b4d628b23f51fcbba6f68b7d40bfb1d7aaccfc20a72b2310f9bae3f560f845c5,0.43774791699979687
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920088,ok,,0.945203744047734,6.617690746081712,48,0.9619418332508997,0.04847366294509373,0.04662884419778967,0.04662884419778967,8f35ff3fd92a9fc125345fbdeafddeb609c5ff65ba6a6451be2d0d917fbfdd5e,ddb907651e84dd03bec9e34e637e4220f31661dc8abcfc51056aa50b0187f1ff,c7ade823803dcaeee93a6807409c2b55159b5f2a2e904417237cbb45d406ad61,267933521ba7e71a25c10957c18454d98d003e8ceda417744ad1837b5d6d1d0a,0.4356238749969634
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920089,ok,,2.015819126145474,7.588025457107386,48,0.9647712831237876,0.046150111671464225,0.04452430245358462,0.04452430245358462,41b2a874e7bdb8dad31dde9780936816dc250f5e422038be4abab8dfda91b1d7,5b8ff801b18ec6adbf6c1fa58716940db4f79e5d00da26b134940fbfa71df662,656db597a21aa440f7b86af3b0f360ac5068f890a038034cdc8658b19f00893e,d296ca3a48b6167fb27412473b955fcbcc9b5e903f6b02ddc44c4090c14ed81a,0.4317520409967983
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920090,ok,,1.2931998372173104,7.01518463018721,48,1.174315632970015,0.04357455413410622,0.05117028011937914,0.05117028011937913,5392f3cd21b959218adafe7e52422df51eec7be28bbec7612b26f9a4003740ca,9eb0029eed0e4bc1946f37c5d4a1c9d01395dbc3898008b17cb6048e8a5918cc,3b6ae7439f7b4cb4944d0a138aec5ea8098f7cac8788b95d47b9c0ff99468e76,f6d9ab23967e0eb003fadee08630c2d310d73af2181ac2d5942a1c83bffca60f,0.433873041998595
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920091,ok,,1.4156852461454092,6.953221282439823,48,1.2338685429054872,0.03705299584537208,0.04571852599401232,0.04571852599401232,70106bc8c17c812515a9396f8285f961c01af26611b5211b9b315b4dcde9556b,7d6f9b4c679e1f97c13e66b7cfa8be4763dc724cb3646bbd705da130d0d0f8ca,24e9d3cd3753fa9b2cc4799a7f8bc85fd6d8b5ea41e8ecb87cec1d1ebfa90755,8d28b27b0ce43b92bb4229cf9318b7dc9d87d41d2e334deb1ddb6d97608708fe,0.4350808750023134
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920092,ok,,1.148531010401064,6.794299350972523,48,0.8861776000453321,0.0504007118163221,0.04466398183796473,0.04466398183796473,bfb7bba3ab74bf50832042b82a0b3d2a4c7f51839e87a6b1825f3d47c184a0b7,927e6c6980ee246d9d2e141c04b1243197868f821f32ae5f14153d35ede4609a,13faca2b6419ec20165cab05a525721f066b3e62b41a463174cde04a087c5a84,9eb8ac9e024b6a4849948cfb68db5f03286d96aabf4323c77a0247e4bb1b0665,0.42954179200023646
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920093,ok,,1.189868927633463,6.866460976691327,48,1.5776515124789492,0.030073474257102755,0.04744546214721491,0.04744546214721491,83f4e57fa074f72e9f5870043469a2feb246d29635362db4611edc98dfad40bb,64e0152519f87413c424ec041a9774bf10623a2f63aa01317e95cb6d6e32637f,781851fd806a80640f3e0d5e229867393fb25a06d329b6af2ea17561f9c3b40b,7087af1c6e8f902f7d2d2139c10d7c4a302a923dd8237ead636fb5d80abc4001,0.4347178750031162
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920094,ok,,1.199756841050472,6.937801387983976,48,0.7182974241873238,0.06036681554489118,0.04336132811228663,0.04336132811228663,5596d61b8e9c429361c5f666d2914c0d4957d989b7a37448a935b835df7b5397,6dbe6d215a50f9e38f93cd78b8f0056becdc45f40b665ab732bd16ec667ae3bd,5bf3436d8df9ff61b6ca21186be89c4a006d6f88ffd5507d869a21b9136f8915,27c13aae5951443c2786e9dfeaebf455d5a50daa148349e4e16cd36e0ff154b2,0.43528670800151303
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920095,ok,,1.1783805345127105,6.616280694263441,48,0.795553960176954,0.05126714335713584,0.04078577892472904,0.04078577892472904,67cce6891b7ef0e57b6d29f924d28b14eee7d795dccb125826fe0699d171bceb,fd92530d2b1cb34c6c7d8967e9373bf59fe075ee9575c29d85a9a46e60632ec3,2d2ba501a9fdefbeb3c51218f27c9df5edfb1770d10ceaf31f977fc327dc6978,e4b38ff1fb10a45a760039b62f1dc429863afd7fa76f409a9caab8381afd6034,0.4332387500035111
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920096,ok,,0.9380768823644342,6.594117573718135,48,1.1076072175515461,0.03639784433849725,0.04031451509263723,0.04031451509263723,aa926810fa364a2455ecd109453c71daa81f8d1c65c0b34eae5d7b149b001ce3,85b998540313df076bde0dcbd04b8380fe57fc4381669de08e44f03d3853c45d,c473646d94e6b1a17d8101603a4902da3daec09b8198bbc6b96ca9c3b51f842d,f67c894403a716aaf0fda23d80596379181136ac96382c1cb0938d35fe2a9691,0.43390300000464777
4,js,1.0,0.2,r4_js_sigma1_lr0.2,920097,ok,,1.1315905564244133,6.86692849180462,48,1.09718182283553,0.0409424009133389,0.044921258065360244,0.04492125806536024,65bf4464a9a9b50b5ae90d9fb7e09f3101333523cd4b7b075d2136a5efbc87f9,c1702d9bfd91899735187b09667b06acc1092b56ef6d5331ff5acd91493816c2,b5774297cb1397f628e178f78740e01d085455bb06438a9ac787b11ee9b6976a,99e60529b71c469e0950fb1ade04b8ea16ac581d48c8aac6dc455370909bcd29,0.43553454199718544
