n,beta,seed,sigma,k,m,steps,protocol,model,init_seed,sample_seed,mask_seed,samples_sha256,masks_sha256,unique_masks,elite_size,elapsed_seconds,kl,support_mass,support_kl,conditional_kl,unseen_mass,region_mass_kl,within_region_kl,coverage_1000,recovery_1000,conditional_coverage_1000,coverage_2000,recovery_2000,conditional_coverage_2000,coverage_5000,recovery_5000,conditional_coverage_5000
12,0.1,111,3.0,512,200,600,matched,iqp-parity,13695,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,ce210f7efd58c4162c5b10efedfec422dc216c0ba9c43b8d42da49f229d7157f,67,340,0.34773345792200416,0.57114771452463,1.0,-0.0,0.57114771452463,0.8847694984110103,0.0022609212049230325,0.5688867933197067,0.11559802235134338,0.33999418338630405,0.11559802235134338,0.08754780488238446,0.514987087543438,0.08754780488238446,0.050030714528065505,0.7357458018833163,0.050030714528065505
12,0.1,111,3.0,512,200,600,matched,iqp-mse,13695,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,ce210f7efd58c4162c5b10efedfec422dc216c0ba9c43b8d42da49f229d7157f,67,340,0.26538091606926173,0.5157097035709959,1.0,-0.0,0.5157097035709959,0.8879606089078425,0.0016502838826180574,0.5140594196883778,0.12645076401341354,0.37191401180415745,0.12645076401341354,0.09321369767282733,0.5483158686636902,0.09321369767282733,0.05128469524500986,0.7541866947795567,0.05128469524500986
12,0.1,112,0.5,128,200,600,matched,iqp-parity,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,fc5e2fb387e3a1d227766f5b10a8c9e535cbc922a1ebd1344bfa841103ad17e4,123,339,0.3391671250574291,0.6347943658909718,1.0,-0.0,0.6347943658909718,0.9049226155964565,1.3538329007905994e-05,0.6347808275619641,0.13461420121169765,0.39709203897255946,0.13461420121169765,0.09636271786009788,0.5685116097940879,0.09636271786009788,0.051969946493153736,0.7665183848547749,0.051969946493153736
12,0.1,112,0.5,128,200,600,matched,iqp-mse,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,fc5e2fb387e3a1d227766f5b10a8c9e535cbc922a1ebd1344bfa841103ad17e4,123,339,0.2654789579100907,0.5189760656810896,1.0,-0.0,0.5189760656810896,0.8890025132004048,0.0016185599796915938,0.517357505701398,0.12559354625649283,0.3704824373347871,0.12559354625649283,0.09300019793395835,0.5486737341236481,0.09300019793395835,0.051527276009923295,0.7599893216802847,0.051527276009923295
12,0.1,112,0.5,256,200,600,matched,iqp-parity,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,fffaf83b29facac6edc54a3076f9327cfeaf677e3137c70245b522b548ab5714,247,339,0.34182683390099555,0.7926827301801032,1.0,-0.0,0.7926827301801032,0.9099342070657491,7.341829591186273e-05,0.7926093118841913,0.12132069250348106,0.3578781489778202,0.12132069250348106,0.08722286690919173,0.514589185304966,0.08722286690919173,0.04842613242510813,0.7142497407833057,0.04842613242510813
12,0.1,112,0.5,256,200,600,matched,iqp-mse,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,fffaf83b29facac6edc54a3076f9327cfeaf677e3137c70245b522b548ab5714,247,339,0.2662602079799399,0.5386627684913992,1.0,-0.0,0.5386627684913992,0.8793305754893629,0.0037180661543942187,0.5349447023370049,0.12732491014903768,0.3755897054543884,0.12732491014903768,0.09356258424993522,0.5519916474922432,0.09356258424993522,0.0514871832508945,0.7593979830515413,0.0514871832508945
12,0.1,112,0.5,512,200,600,matched,iqp-parity,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,0710923470bb92cb911a7f227795189ca1fd9d65218e67471d4fbb2418478ca6,483,339,0.3435957080218941,0.587549908955104,1.0,-0.0,0.587549908955104,0.8894178858812014,0.001545891827829396,0.5860040171272745,0.10964699223857265,0.32344245498104024,0.10964699223857265,0.08356085210079557,0.4929843781757851,0.08356085210079557,0.04841210641304673,0.7140428674490669,0.04841210641304673
12,0.1,112,0.5,512,200,600,matched,iqp-mse,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,0710923470bb92cb911a7f227795189ca1fd9d65218e67471d4fbb2418478ca6,483,339,0.26313387509435415,0.6222340264484416,0.9999999999999999,1.1102230246251565e-16,0.6222340264484415,0.8766345581858683,0.004434277536752851,0.6177997489116888,0.12368349670598583,0.3648480728790143,0.12368349670598586,0.09111028402356822,0.537523799549075,0.09111028402356822,0.05044632699774965,0.7440461209107618,0.05044632699774965
12,0.1,112,1.0,128,200,600,matched,iqp-parity,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,acc62d5ee4ca505ce9bc7fc3e01b2a1a3b4175fe20331622b388dcc9758e747e,97,339,0.34271754196379334,0.5720746265357184,1.0,-0.0,0.5720746265357184,0.9007792511410762,0.00018273216019642092,0.5718918943755218,0.12394347050972315,0.3656149572558205,0.12394347050972315,0.091536511360039,0.540038415103475,0.091536511360039,0.051229025966221794,0.7555903534840973,0.051229025966221794
12,0.1,112,1.0,128,200,600,matched,iqp-mse,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,acc62d5ee4ca505ce9bc7fc3e01b2a1a3b4175fe20331622b388dcc9758e747e,97,339,0.26618350006174296,0.5189760656810896,1.0,-0.0,0.5189760656810896,0.8890025132004048,0.0016185599796915938,0.517357505701398,0.12559354625649283,0.3704824373347871,0.12559354625649283,0.09300019793395835,0.5486737341236481,0.09300019793395835,0.051527276009923295,0.7599893216802847,0.051527276009923295
