architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,expected-parity,0.1,1017,dense_expected-parity_lr0.1,0.37048904481875944,5.936427274661717,0.41930034867493776,0.12788660634585602,66,0.3345861249836162,db9e3419e23ea7a590ed4a22fa5155aaaaefcf3788e0b9245348341b9ae5a490,7c185bc1d46a96c41519380d0c76bccc2172a3704885c43920c8599e4f952f3a
dense,expected-parity,0.1,1018,dense_expected-parity_lr0.1,0.35536949211218805,5.9595116790240645,0.48711993310169,0.13834206100087998,66,0.34030616702511907,a44060f1dfcf271003cc60d3fd9da15236186651cdc390235f2626d135b0bd76,a65b4fa01d22d0d612ea7e63c4126a73badacc1eb27e633893dc837178a352cc
dense,expected-parity,0.1,1019,dense_expected-parity_lr0.1,0.41142347543632185,6.057662172126748,0.4246774940403319,0.12995131317634157,66,0.3422980000032112,cb5e3c7630e3360d79aab33dca43de4402e3081b5021e7818deb64cf625d2052,92d510a157400f45e27ad94ac709834f1c01378595e9b393cd56763e9d0e27d2
dense,expected-parity,0.1,1020,dense_expected-parity_lr0.1,1.1979191096843216,6.845263783843904,0.24728720121826975,0.07294972435938958,66,0.33789408300071955,70c533186935953d44888f9a9dd543b628ef786748305418bd42b11438995361,a7807b5ef624edfd833e742609cbad5199892d65091cd805866b36cc3f1eca37
dense,expected-parity,0.1,1021,dense_expected-parity_lr0.1,0.32844541636959357,5.95090251947372,0.44587030901112296,0.12707303806817002,66,0.35217495809774846,c30646e152524ef56b29fa5c1edcf7d26f48a8e38209818df296fad57c94b376,96d3ac245dc59d8dff82100047185e8fa570152e7efeed3abfcca48c734a1b33
dense,expected-parity,0.1,1022,dense_expected-parity_lr0.1,0.4008749657826902,6.040905246599931,0.43707396006824506,0.12893681822013228,66,0.35464575001969934,7872e327670b2cd29e6696454ff73757f74e45c65c01142055e66c9b71ec4207,240211e65fd5f4ce1b449820283294310a8e4b5231f62a2a14a5d132f10efd9e
dense,expected-parity,0.1,1023,dense_expected-parity_lr0.1,0.3762427814360875,6.021310908238138,0.45436358702963825,0.1340372581737433,66,0.355379999964498,0c9c2eed7ced0c9f3d32756ce2fa4803cbecf1f1e910032a98b4e22e08d4185d,a818cf20dbfd93e8c6f4342bf2d6b9d64c282c9e290444a51487482924fe011e
dense,expected-parity,0.1,1024,dense_expected-parity_lr0.1,0.3314107861250588,5.970955783807476,0.4468568832562207,0.13450392186012244,66,0.36988612497225404,2dcaa4a06d6a123a29a6c46f6054a2a76697bf86624485b289436d43caa5acec,5b9fd8d92fe0d2e872c086a297dd3905e64a928420807883ab9e23f75683a84a
dense,expected-parity,0.1,1025,dense_expected-parity_lr0.1,0.40131501951546394,6.0736033627070904,0.43049667057947866,0.13000999451500256,66,0.36690199992153794,6b9649fb1d0dcf6eb58962b41326f25cc15f4764495639c6cb94ae961ee6cb5c,6a863ed24ea9b299cec437fd3df6c70bff9d6aa0f15fd4bfd7672f1d6ec6d331
dense,expected-parity,0.1,1026,dense_expected-parity_lr0.1,0.32870465207958965,5.9634488663470915,0.4639710153924686,0.13501556547920837,66,0.36438770801760256,5332d2871ed2fac0949dd6bc154e6d8ac62323c854b30f1329f1e011b4f1d8e6,6f308648c4c406bd89510406cdfd139d8adef6c8ed92a807275f0c48c16f93c7
