architecture,beta,conditional_kl,coverage_1000,key,kl,l2,lr,model,parameters,recovery_1000,region_mass_kl,sample_sha256,seconds,seed,sigma,steps,support_aware,support_kl,support_mass,unseen_mass,validation_nll,validation_sha256,within_region_kl
ring,0.9,0.32233877796655996,0.13530658920837077,ising-parity_ring_s1.5_lr0.1_t600_support,0.3223387779665602,0.0,0.1,ising-parity,36,0.47145153034275533,0.012750043779695241,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,0.5452157920226455,118,1.5,600,True,2.2204460492503136e-16,0.9999999999999998,0.5259282972158319,6.040746249123844,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.30958873418686483
ring,0.9,0.8398171473734668,0.11210128927870264,ising-parity_ring_s1.5_lr0.1_t600_support,0.8398171473734668,0.0,0.1,ising-parity,36,0.3800043704362801,0.0011985528449542683,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,0.5267204159172252,119,1.5,600,True,-0.0,1.0,0.43937185136388673,6.5015493026817195,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.8386185945285125
ring,0.9,0.29141710733591325,0.1416243329978098,ising-parity_ring_s1.5_lr0.1_t600_support,0.29141710733591325,0.0,0.1,ising-parity,36,0.4817154183598973,0.011782619174898895,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,0.606184667092748,120,1.5,600,True,-0.0,1.0,0.5458406803940408,5.965659275127937,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.2796344881610143
ring,0.9,0.3366995370551643,0.13415327428904014,ising-parity_ring_s1_lr0.02_t600_support,0.3366995370551643,0.0,0.02,ising-parity,36,0.4641981809309348,0.004203338426316046,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,0.4897919159848243,111,1.0,600,True,-0.0,1.0,0.500889853700263,6.085648607852908,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.3324961986288485
ring,0.9,0.33017707271821,0.13290521525534935,ising-parity_ring_s1_lr0.02_t600_support,0.33017707271821023,0.0,0.02,ising-parity,36,0.45205855529030387,0.0031069545794075726,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,0.4850660829106346,112,1.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5080627572665486,5.963517589156258,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.32707011813880266
ring,0.9,0.3724258060341954,0.13483138925972718,ising-parity_ring_s1_lr0.02_t600_support,0.3724258060341956,0.0,0.02,ising-parity,36,0.4435243067754184,0.00012852059437167863,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0.47997362504247576,113,1.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.50195410752336,5.961713136556472,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.372297285439824
ring,0.9,0.30301524699450594,0.13130199947615342,ising-parity_ring_s1_lr0.02_t600_support,0.30301524699450594,0.0,0.02,ising-parity,36,0.44509152364797766,0.005865605448169824,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,0.5104254999896511,114,1.0,600,True,-0.0,1.0,0.5041665797768687,5.996672364194714,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.2971496415463362
ring,0.9,0.43542991206218234,0.12779447150377882,ising-parity_ring_s1_lr0.02_t600_support,0.4354299120621821,0.0,0.02,ising-parity,36,0.42740625920996256,0.00036238878193157326,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,0.5226657090242952,115,1.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.490380442831524,6.025687038096575,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.4350675232802508
ring,0.9,0.47706417934092904,0.12430999362932732,ising-parity_ring_s1_lr0.02_t600_support,0.47706417934092904,0.0,0.02,ising-parity,36,0.4075737496043519,0.00015464606759773777,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0.5174897089600563,116,1.0,600,True,-0.0,1.0,0.5079069994059543,6.17175760607174,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.4769095332733313
ring,0.9,0.33760705000944813,0.13646797800036523,ising-parity_ring_s1_lr0.02_t600_support,0.33760705000944835,0.0,0.02,ising-parity,36,0.4610404662174501,0.0055514436644342885,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,0.5083137080073357,117,1.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5211576286484472,5.985726882804385,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.3320556063450139
ring,0.9,0.27301810282305694,0.13454266977770812,ising-parity_ring_s1_lr0.02_t600_support,0.27301810282305716,0.0,0.02,ising-parity,36,0.46878979016623035,0.0064842399310424265,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,0.4942710839677602,118,1.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5030313186643672,6.00700678642666,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.2665338628920147
ring,0.9,0.46353583002646626,0.1289007519388231,ising-parity_ring_s1_lr0.02_t600_support,0.46353583002646603,0.0,0.02,ising-parity,36,0.4369517014875359,0.0007149289371537644,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,0.4700392499798909,119,1.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.4825996236078237,6.116223036120515,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.4628209010893127
ring,0.9,0.263133549089839,0.1442731200566339,ising-parity_ring_s1_lr0.02_t600_support,0.2631335490898392,0.0,0.02,ising-parity,36,0.49072489815181597,0.008456500854911717,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,0.4792447079671547,120,1.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5341735112959043,5.942362704514796,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.2546770482349272
ring,0.9,0.3564219570072581,0.08616538166109203,ising-parity_ring_s1_lr0.05_t600_paper,1.032619956396818,0.0,0.05,ising-parity,36,0.29815010955395166,0.0014173622192614303,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,0.5151387909427285,111,1.0,600,False,0.6761979993895598,0.508546816751903,0.24494417829166237,6.777805315384744,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.35500459478799695
ring,0.9,0.3761620047595925,0.08358191077720008,ising-parity_ring_s1_lr0.05_t600_paper,1.0399021087008842,0.0,0.05,ising-parity,36,0.2842922135278914,4.721176129312589e-05,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,0.5098800410050899,112,1.0,600,False,0.6637401039412917,0.5149218672317326,0.24381978375660268,6.665712833428408,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3761147929982995
ring,0.9,0.39189437104068214,0.08797781146476376,ising-parity_ring_s1_lr0.05_t600_paper,1.0631753841500116,0.0,0.05,ising-parity,36,0.28940069560777554,0.0002590133979561218,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0.5220302920788527,113,1.0,600,False,0.6712810131093294,0.5110534920665218,0.24661510922794647,6.64223559440628,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.39163535764272617
ring,0.9,0.3306959023851266,0.0834672271360542,ising-parity_ring_s1_lr0.05_t600_paper,1.007290690303635,0.0,0.05,ising-parity,36,0.2829397530035736,0.0022829172869062095,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,0.6783548330422491,114,1.0,600,False,0.6765947879185084,0.5083450712363827,0.24592714703941898,6.7023517883924235,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.3284129850982207
ring,0.9,0.49372810579509796,0.0818204908014855,ising-parity_ring_s1_lr0.05_t600_paper,1.1608875760762605,0.0,0.05,ising-parity,36,0.2736471264263729,0.00029905431312762104,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,0.821277332957834,115,1.0,600,False,0.6671594702811625,0.5131641675534095,0.2384782408148024,6.751975343509026,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.4934290514819706
ring,0.9,0.5642866628982505,0.08065291910736602,ising-parity_ring_s1_lr0.05_t600_paper,1.219311019438023,0.0,0.05,ising-parity,36,0.26443580035201975,0.004064249054309237,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0.6898369999835268,116,1.0,600,False,0.6550243565397725,0.5194294109298672,0.24498646701589022,6.92296062661913,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.5602224138439414
ring,0.9,0.4855657863870374,0.08736213613041001,ising-parity_ring_s1_lr0.05_t600_paper,1.1560577485626604,0.0,0.05,ising-parity,36,0.2951423517919257,0.00031073593617051906,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,0.6081650420092046,117,1.0,600,False,0.670491962175623,0.5114568984347665,0.24598066567474708,6.815919301618793,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.48525505045086714
ring,0.9,0.28576472643159856,0.08822521102944579,ising-parity_ring_s1_lr0.05_t600_paper,0.9657337527179406,0.0,0.05,ising-parity,36,0.30740491647890517,0.004063066730548279,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,0.5917359590530396,118,1.0,600,False,0.679969026286342,0.5066326844182647,0.24883375255278356,6.702962251498594,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.28170165970105027
ring,0.9,0.5486999236839986,0.0846568133065517,ising-parity_ring_s1_lr0.05_t600_paper,1.2251995387123544,0.0,0.05,ising-parity,36,0.28697224849678543,8.634532671740122e-05,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,0.5027650409610942,119,1.0,600,False,0.6764996150283559,0.5083934542083441,0.23908323418914715,6.875632581281798,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.5486135783572812
ring,0.9,0.2707683907722437,0.09391124396006757,ising-parity_ring_s1_lr0.05_t600_paper,0.9526835493883661,0.0,0.05,ising-parity,36,0.3194259998641754,0.005281037000694988,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,0.51763308304362,120,1.0,600,False,0.6819151586161224,0.5056476689678914,0.2632245747617371,6.629857145262422,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.2654873537715487
ring,0.9,0.3439171526651175,0.13380205351695962,ising-parity_ring_s1_lr0.05_t600_support,0.34391715266511763,0.0,0.05,ising-parity,36,0.46298288414172883,0.004021677236162105,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,0.4824411669978872,111,1.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.49988759964538165,6.09247848132415,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.33989547542895554
ring,0.9,0.33033557654350776,0.13289540269050104,ising-parity_ring_s1_lr0.05_t600_support,0.33033557654350776,0.0,0.05,ising-parity,36,0.4520251792193913,0.0031013300294046517,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,0.49574208294507116,112,1.0,600,True,-0.0,1.0,0.5080270664066728,5.963708047890639,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3272342465141034
ring,0.9,0.37248642467213405,0.13483688673398542,ising-parity_ring_s1_lr0.05_t600_support,0.37248642467213416,0.0,0.05,ising-parity,36,0.4435423905723204,0.0001293122879290464,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0.4862954589771107,113,1.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.5019787597019775,5.9617794238683315,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.3723571123842051
ring,0.9,0.3078571904550236,0.130682138237887,ising-parity_ring_s1_lr0.05_t600_support,0.3078571904550236,0.0,0.05,ising-parity,36,0.4429902991114813,0.00591223451561855,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,0.47383950010407716,114,1.0,600,True,-0.0,1.0,0.5043815465537352,5.998492960567173,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.3019449559394051
ring,0.9,0.459854938158218,0.1254197277270898,ising-parity_ring_s1_lr0.05_t600_support,0.45985493815821776,0.0,0.05,ising-parity,36,0.4194639723314041,0.00011102478130380587,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,0.4967557080090046,115,1.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.4843709532503153,6.050246313160004,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.45974391337691434
ring,0.9,0.47761062683007394,0.12577062831622776,ising-parity_ring_s1_lr0.05_t600_support,0.47761062683007405,0.0,0.05,ising-parity,36,0.4123627157909107,1.5907863013088844e-06,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0.4641902919393033,116,1.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.5175895241632065,6.171668273425764,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.47760903604377253
ring,0.9,0.36552809050822155,0.13548834807565588,ising-parity_ring_s1_lr0.05_t600_support,0.36552809050822166,0.0,0.05,ising-parity,36,0.4577309056609996,0.005138629262279079,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,0.48390404193196446,117,1.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.5191635380859826,6.017648756047984,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.3603894612459426
ring,0.9,0.2739245905419076,0.13448009840962566,ising-parity_ring_s1_lr0.05_t600_support,0.2739245905419076,0.0,0.05,ising-parity,36,0.4685717714621103,0.006476247194184083,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,0.5283070829464123,118,1.0,600,True,-0.0,1.0,0.5029961854888136,6.0080676282602266,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.26744834334772355
ring,0.9,0.4712195639885555,0.1284962863744276,ising-parity_ring_s1_lr0.05_t600_support,0.4712195639885553,0.0,0.05,ising-parity,36,0.43558063177772066,0.0006624395067496847,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,0.4994948749663308,119,1.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.4818923906328382,6.124207128301184,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.47055712448180587
ring,0.9,0.26313403686610337,0.14426699258933376,ising-parity_ring_s1_lr0.05_t600_support,0.26313403686610337,0.0,0.05,ising-parity,36,0.4907040564263053,0.008446514165734158,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,0.5177024169825017,120,1.0,600,True,-0.0,1.0,0.5341352536422638,5.942362260011317,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.25468752270036926
ring,0.9,0.3444782156966352,0.13376097559178785,ising-parity_ring_s1_lr0.1_t600_support,0.3444782156966352,0.0,0.1,ising-parity,36,0.46284074599234554,0.00398984750762927,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,0.5029328330419958,111,1.0,600,True,-0.0,1.0,0.4997096727139284,6.093048741418755,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.3404883681890063
ring,0.9,0.32997790528763926,0.13292494334008462,ising-parity_ring_s1_lr0.1_t600_support,0.32997790528763926,0.0,0.1,ising-parity,36,0.45212565761933543,0.0031113050421879562,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,0.5049972920678556,112,1.0,600,True,-0.0,1.0,0.5080903411304006,5.963294472420823,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3268666002454515
ring,0.9,0.36329398704694765,0.13550876858155436,ising-parity_ring_s1_lr0.1_t600_support,0.36329398704694765,0.0,0.1,ising-parity,36,0.44575252822879724,0.00024119248412000048,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0.4860891669522971,113,1.0,600,True,-0.0,1.0,0.5049193710320383,5.953382242927928,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.3630527945628278
ring,0.9,0.31344805646880036,0.1301569246463222,ising-parity_ring_s1_lr0.1_t600_support,0.31344805646880036,0.0,0.1,ising-parity,36,0.4412099140553295,0.006193645788088481,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,0.5239270419115201,114,1.0,600,True,-0.0,1.0,0.5056612200546377,5.9996021219963165,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.30725441068071196
ring,0.9,0.44787152407754316,0.12702277695824307,ising-parity_ring_s1_lr0.1_t600_support,0.44787152407754316,0.0,0.1,ising-parity,36,0.4248253409974685,0.0003345602498367132,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,0.5097635419806466,115,1.0,600,True,-0.0,1.0,0.4898532587484989,6.038423392899711,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.44753696382770647
ring,0.9,0.47769014314490627,0.12411834353076338,ising-parity_ring_s1_lr0.1_t600_support,0.47769014314490627,0.0,0.1,ising-parity,36,0.4069453886254537,0.0002198390624696383,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0.5435150840785354,116,1.0,600,True,-0.0,1.0,0.5062160635035735,6.172738195056116,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.4774703040824366
ring,0.9,0.3740637905990567,0.135263196299516,ising-parity_ring_s1_lr0.1_t600_support,0.3740637905990569,0.0,0.1,ising-parity,36,0.45697025776863515,0.005064037948100848,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,0.521764750010334,117,1.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5187947259266348,6.027092260563755,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.368999752650956
ring,0.9,0.2744082283965518,0.13389870945473611,ising-parity_ring_s1_lr0.1_t600_support,0.2744082283965516,0.0,0.1,ising-parity,36,0.4665460259746903,0.005759029079094279,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,0.5025129170389846,118,1.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.4997498189219943,6.008961179817375,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.2686491993174577
ring,0.9,0.4714601812221254,0.12697178221759775,ising-parity_ring_s1_lr0.1_t600_support,0.4714601812221254,0.0,0.1,ising-parity,36,0.4304128210766026,0.0001356525996029298,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,0.5807511250022799,119,1.0,600,True,-0.0,1.0,0.47193485740230845,6.1237193235338685,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.47132452862252244
ring,0.9,0.2633420316521585,0.14347094581773706,ising-parity_ring_s1_lr0.1_t600_support,0.2633420316521583,0.0,0.1,ising-parity,36,0.4879964143460444,0.00726899958756632,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,0.5780945830047131,120,1.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.5294513410703333,5.942450381154603,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.2560730320645922
ring,0.9,0.30083967933883593,0.13855764401024465,ising-parity_ring_s2_lr0.02_t600_support,0.30083967933883615,0.0,0.02,ising-parity,36,0.4794382145683206,0.009963458468822323,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,0.6483261660905555,111,2.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5256172650282345,6.038009118354228,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.29087622087001397
ring,0.9,0.31347557022280736,0.13521682443003652,ising-parity_ring_s2_lr0.02_t600_support,0.3134755702228076,0.0,0.02,ising-parity,36,0.4599211715307365,0.007461205554959223,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,0.6270642500603572,112,2.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.529700062326899,5.945602667989245,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3060143646678483
ring,0.9,0.4075693612298238,0.13463346543320293,ising-parity_ring_s2_lr0.02_t600_support,0.4075693612298239,0.0,0.02,ising-parity,36,0.4428732415565886,0.0014471991521199552,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0.5826419580262154,113,2.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.5208279870345995,6.011202354407953,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.4061221620777041
ring,0.9,0.32710838459996183,0.1344882024272492,ising-parity_ring_s2_lr0.02_t600_support,0.32710838459996183,0.0,0.02,ising-parity,36,0.4558922116177939,0.010379384704479883,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,0.6233912499155849,114,2.0,600,True,-0.0,1.0,0.5220471851431523,6.025470120728598,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.31672899989548214
ring,0.9,0.42015071021377537,0.1237505323845173,ising-parity_ring_s2_lr0.02_t600_support,0.42015071021377537,0.0,0.02,ising-parity,36,0.41388137921243245,0.003371334301282544,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,0.5324657919118181,115,2.0,600,True,-0.0,1.0,0.5179728997528701,6.010972871559633,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.4167793759124929
ring,0.9,0.30442576582441194,0.13806921728056695,ising-parity_ring_s2_lr0.02_t600_support,0.30442576582441194,0.0,0.02,ising-parity,36,0.45268595829694086,0.0013750184020394074,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0.5317167080938816,116,2.0,600,True,-0.0,1.0,0.5428553941162335,6.002143991521128,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,0.3030507474223725
ring,0.9,0.411017212528192,0.13148180589975686,ising-parity_ring_s2_lr0.02_t600_support,0.41101721252819223,0.0,0.02,ising-parity,36,0.4441952902018813,0.005345500840308076,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,0.5526245000073686,117,2.0,600,True,2.2204460492503136e-16,0.9999999999999998,0.5201725250702638,6.051754257908479,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,0.40567171168788413
ring,0.9,0.3351364274636301,0.13186764702335926,ising-parity_ring_s2_lr0.02_t600_support,0.3351364274636301,0.0,0.02,ising-parity,36,0.4594691533914957,0.009557600860099491,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,0.5590784590458497,118,2.0,600,True,-0.0,1.0,0.5152248939788077,6.061043570471403,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,0.32557882660353077
ring,0.9,0.565163606422406,0.11465646308489008,ising-parity_ring_s2_lr0.02_t600_support,0.5651636064224062,0.0,0.02,ising-parity,36,0.3886659765589494,1.1818380728082552e-07,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,0.5221602920209989,119,2.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.4639573463948635,6.195015420027479,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,0.5651634882385989
ring,0.9,0.3273507983899496,0.1396068841361893,ising-parity_ring_s2_lr0.02_t600_support,0.3273507983899494,0.0,0.02,ising-parity,36,0.47485334740200447,0.012304358402020085,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,0.5422312089940533,120,2.0,600,True,-2.2204460492503128e-16,1.0000000000000002,0.5475095645531403,5.994528611092348,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,0.31504643998792947
ring,0.9,0.30627309089734717,0.13847352622045292,ising-parity_ring_s2_lr0.05_t600_support,0.3062730908973475,0.0,0.05,ising-parity,36,0.4791471495517402,0.009849917757666624,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,0.5276788750197738,111,2.0,600,True,3.33066907387547e-16,0.9999999999999997,0.5252147676245527,6.04361073296571,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,0.29642317313968086
ring,0.9,0.31364396939640743,0.13488197571165,ising-parity_ring_s2_lr0.05_t600_support,0.31364396939640743,0.0,0.05,ising-parity,36,0.4587822303117347,0.006899045846933856,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,0.5659263749839738,112,2.0,600,True,-0.0,1.0,0.5273604055011482,5.944008596659611,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,0.3067449235494738
ring,0.9,0.4098850104747045,0.13448793139370838,ising-parity_ring_s2_lr0.05_t600_support,0.4098850104747045,0.0,0.05,ising-parity,36,0.4423945111635144,0.0014237856502722357,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0.5453810000326484,113,2.0,600,True,-0.0,1.0,0.5206097976204853,6.013538319469275,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,0.40846122482443237
ring,0.9,0.3332417671510328,0.13496086220277784,ising-parity_ring_s2_lr0.05_t600_support,0.33324176715103293,0.0,0.05,ising-parity,36,0.4574944481450096,0.011231571484095607,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,0.571803958970122,114,2.0,600,True,1.1102230246251565e-16,0.9999999999999999,0.5249415492962095,6.032569717923238,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,0.3220101956669373
ring,0.9,0.5167669117612517,0.1176110537144584,ising-parity_ring_s2_lr0.05_t600_support,0.5167669117612517,0.0,0.05,ising-parity,36,0.3933480057339746,0.0019499228713114047,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,0.5704733750317246,115,2.0,600,True,-0.0,1.0,0.5081458944794038,6.105501234236799,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,0.5148169888899402
