architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.05,2018,dense_mse_lr0.05,0.42573906632352754,6.076233713165997,0.4161597698542231,0.12318329187685004,66,0.25721149996388704,dbbc7ffa0493660405a55831eaddb8cccb9408b1af110fc5ad004082c5761c24,67cf6432f93c07d50104a39b8924266fa25953e943067a656ff1e81b91ae1774
dense,mse,0.05,2019,dense_mse_lr0.05,0.39351824373014754,6.068627526841822,0.4276527851969573,0.12658522441829936,66,0.26556091709062457,08d1aaee2aa01811b70ec31f90e00962460374280ffafa7983d9949e15ae7150,a886f01e60a50dc7f6f29f03cded9d2b47e4bd397f2d11362d3d2476e2f8c15b
dense,mse,0.05,2020,dense_mse_lr0.05,1.431988028871484,7.0734050515441,0.2064136491903622,0.05903430366844359,66,0.2564760830719024,574e45c8839889fa4192cadc9b0e9505ecc607189e30327306390286a2e10017,54a059c7520e83aa00747e1235ccfc0d6a3a85270712dc14be2756ecda5d0f94
dense,mse,0.05,2021,dense_mse_lr0.05,1.463241402467525,7.0451208585086675,0.2875461668443328,0.08540121155276685,66,0.2660291249630973,1d5b2f0744e90e6a746f0e701e777d040b49c997192106fe448f47606bb65316,750e9d24fd59e356a58b80295e7c82a342f9cf5226aa00655617206bf92a419a
dense,mse,0.05,2022,dense_mse_lr0.05,0.4135922310722314,6.047941535709094,0.411912126364873,0.12398555003582677,66,0.2585413340711966,8987e7d55872bade48392ac1f05fe174819ea118b27b6dad3cae478ba845ff42,003a1e51e864e70ec7daf55d551ac474cce2e75f3b9cdc96ab0bcfca81796c40
dense,mse,0.05,2023,dense_mse_lr0.05,0.4223242620830788,6.061906560922337,0.3746490364717119,0.11202006190504185,66,0.2570550839882344,6ab628c9400b90bb9cc1b7c03275be0bf3d402486927399507165692df12694f,56edb3a6ebd0c1bb0f3d0efd4e80cd03bc3a87ba0ccfed7de8bad7feee8aa2ca
dense,mse,0.05,2024,dense_mse_lr0.05,0.4979244907499331,6.0907930826121905,0.357062386666659,0.10497634167999774,66,0.2614018329186365,890c9edd04520ab8e0a62b3b25958858d0af7b9b2337bbeb6437aaae297f9033,bb487a8415ace130c7221be1b766f3108585c67aef195919862ebba5046e3c21
dense,mse,0.05,2025,dense_mse_lr0.05,0.4691178922265649,6.073845801435754,0.40651015709463295,0.12357908775676842,66,0.26776733400765806,368899c28fbba6e1c4c5ebe0e5d1dbdf811b59a980b8b5e150b107233c31cb2e,a30609d121ba757aebb49c42f87b8492e3bfe699168bd251103e62a46df00be3
dense,mse,0.05,2026,dense_mse_lr0.05,0.4576566311966012,6.118163807687416,0.40701065835611594,0.11844010158162974,66,0.2662334580672905,1da98ff877404c0c8e5cf848653a1f69ff17bafad3e74f9653a090811ce9e631,c7b00a0e782c46de766f70ccdaf9e0c391cd3edaf06eb4acf1c44a4aa1c630d5
dense,mse,0.05,2027,dense_mse_lr0.05,1.6729342916873664,7.40481800723203,0.21482133268492795,0.06466122113816332,66,0.2723699159687385,1a55d56777428c7112c6c39c392e01d2d9981e6649f9f967bbdb5e201cfc86e9,89dee8baebaae07f4969e3dc4a7aa842ca9902195d154d31c64b0753e2bfef3a
