radius,objective,sigma,lr,beta,seed,key,parameters,status,error,kl,validation_nll,recovery_1000,coverage_1000,sample_sha256,validation_sha256,mask_sha256,initial_sha256,seconds
1,parity,2,0.1,0.9,119,r1_parity_sigma2_lr0.1,12,ok,,2.3701788587382224,7.936795961923921,0.3309645507905364,0.09763454248320824,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,8851bc19fbe925ac4230a2881685bca8aa77d927173c7879a0be501620af9389,55184240c009f311879b70da2d8309106fedd0c02ebba548f2a08fb9087a23fe,0.3517806250602007
1,parity,2,0.1,0.9,120,r1_parity_sigma2_lr0.1,12,ok,,0.6805409348573315,6.3667780752320615,0.3611567185141706,0.10618007524316615,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,e2870c0966ac2c6eeda9be223b2b76a59dd3d8bbc502a53f1293837163c5dabc,7e0ff4802f886734f8d2147c6f421dd3113c80b48435574319bfbbad8b7330fa,0.35335691703949124
1,scaled-mse,1,0.005,0.9,111,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8893068182966064,6.693453549284875,0.3643213575849139,0.10528887234204012,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,96b86ecff4362f2ef445a3be334302d34ae7d03d85e8e8e806ebcb97f39a0fbd,0.3503947090357542
1,scaled-mse,1,0.005,0.9,112,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8207574185837638,6.5203366060711545,0.34443435554144414,0.10126370052918457,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,7a9d6f6f44535dccefcd9f050c6d5219ff9b2ce985333f042c13252f7c8bbf9d,0.32768383296206594
1,scaled-mse,1,0.005,0.9,113,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8033162452482183,6.350852546883444,0.3791197618581351,0.11525240760487307,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,174e4c9150f344ddaa327ef8fb73e301f24a660f0e2ae0e21efac189efc41f4b,0.30085695802699775
1,scaled-mse,1,0.005,0.9,114,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.7943097621154889,6.490603059429859,0.3839736387669156,0.11327222343624009,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,f47ce7c8bc2f0244646fc94f66378c03c6d3a6333febd714bd1a1c5b1219d360,0.2988607920706272
1,scaled-mse,1,0.005,0.9,115,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8549373988409301,6.373218634210303,0.3439313942828028,0.10283548689055803,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,fc82017ddfa783d3b8de0fe6ba6dbcae9d0f983fa2ca1940d75987890c01e5b1,0.29666433297097683
1,scaled-mse,1,0.005,0.9,116,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.7960235256462264,6.511447690188052,0.3501854842519492,0.1068065726968445,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,627cd83614a1918f21688e7b56bc7c56cdb023030fa2b61dc00bdd2a71476f26,0.3069045830052346
1,scaled-mse,1,0.005,0.9,117,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8908118940666085,6.521590438667064,0.3172632170665993,0.0939099122517134,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,3aa7f617f1e6bb331705e0b54586061851eddcd0f484aba7e5ddf22b6bf45eb9,0.3268812920432538
1,scaled-mse,1,0.005,0.9,118,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8001561744491572,6.492648438544634,0.3764864549115752,0.10805161255962208,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,63674289799a75e81a2439fee851a11a30ef752f714ba1cbbd788542b68b464e,0.3290420420235023
1,scaled-mse,1,0.005,0.9,119,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8029225603490099,6.411608846128459,0.3757578945102204,0.11084857888051503,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,55184240c009f311879b70da2d8309106fedd0c02ebba548f2a08fb9087a23fe,0.3336918749846518
1,scaled-mse,1,0.005,0.9,120,r1_scaled-mse_sigma1_lr0.005,12,ok,,0.8076700144843153,6.486181024842556,0.39221591900730957,0.115311480188149,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,7e0ff4802f886734f8d2147c6f421dd3113c80b48435574319bfbbad8b7330fa,0.3777321249945089
1,scaled-mse,1,0.01,0.9,111,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.800797379829391,6.633461921227937,0.34357697247798485,0.09929374504613762,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,96b86ecff4362f2ef445a3be334302d34ae7d03d85e8e8e806ebcb97f39a0fbd,0.4828764999983832
1,scaled-mse,1,0.01,0.9,112,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.8100153742045246,6.494527346149581,0.3110613836649818,0.09145204679750465,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,7a9d6f6f44535dccefcd9f050c6d5219ff9b2ce985333f042c13252f7c8bbf9d,0.5546505419770256
1,scaled-mse,1,0.01,0.9,113,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.7737037109760054,6.294285580240056,0.34133571694553055,0.10376605795144128,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,174e4c9150f344ddaa327ef8fb73e301f24a660f0e2ae0e21efac189efc41f4b,0.5694468750152737
1,scaled-mse,1,0.01,0.9,114,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.692365915325386,6.3833181740557885,0.3472107398986254,0.10242716827009449,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,f47ce7c8bc2f0244646fc94f66378c03c6d3a6333febd714bd1a1c5b1219d360,0.456635250011459
1,scaled-mse,1,0.01,0.9,115,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.8854743840929138,6.393139448493466,0.3128048786670819,0.09352865872145749,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,fc82017ddfa783d3b8de0fe6ba6dbcae9d0f983fa2ca1940d75987890c01e5b1,0.42772916704416275
1,scaled-mse,1,0.01,0.9,116,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.8291466858026961,6.565596811423629,0.3123633348567511,0.09527081713130908,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,627cd83614a1918f21688e7b56bc7c56cdb023030fa2b61dc00bdd2a71476f26,0.3757395000429824
1,scaled-mse,1,0.01,0.9,117,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.8563641767872533,6.486063422258068,0.30561096052087905,0.0904608443141802,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,3aa7f617f1e6bb331705e0b54586061851eddcd0f484aba7e5ddf22b6bf45eb9,0.3630420829867944
1,scaled-mse,1,0.01,0.9,118,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.7095653581537165,6.433612256934291,0.3569599813802076,0.10244751465611959,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,63674289799a75e81a2439fee851a11a30ef752f714ba1cbbd788542b68b464e,0.3491728329099715
1,scaled-mse,1,0.01,0.9,119,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.7166586042792397,6.319411005057314,0.3508346699838378,0.10349622764523214,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,55184240c009f311879b70da2d8309106fedd0c02ebba548f2a08fb9087a23fe,0.3091616249876097
1,scaled-mse,1,0.01,0.9,120,r1_scaled-mse_sigma1_lr0.01,12,ok,,0.6592383177340764,6.345865999801168,0.3674278868823766,0.10802379874341872,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,7e0ff4802f886734f8d2147c6f421dd3113c80b48435574319bfbbad8b7330fa,0.3233536669285968
1,scaled-mse,1,0.02,0.9,111,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.8237677342735328,6.6529335247073105,0.3426992268583514,0.09904007656206357,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,96b86ecff4362f2ef445a3be334302d34ae7d03d85e8e8e806ebcb97f39a0fbd,0.33309758303221315
1,scaled-mse,1,0.02,0.9,112,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.8186276815637994,6.501683008535571,0.3112310494499477,0.09150192853828464,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,7a9d6f6f44535dccefcd9f050c6d5219ff9b2ce985333f042c13252f7c8bbf9d,0.33416991599369794
1,scaled-mse,1,0.02,0.9,113,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.7775434190272595,6.29772933463881,0.34156308243167877,0.10383517705923034,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,174e4c9150f344ddaa327ef8fb73e301f24a660f0e2ae0e21efac189efc41f4b,0.3212739999871701
1,scaled-mse,1,0.02,0.9,114,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.7011593985829416,6.388679975472858,0.34662574574757454,0.10225459499553449,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,f47ce7c8bc2f0244646fc94f66378c03c6d3a6333febd714bd1a1c5b1219d360,0.31645849999040365
1,scaled-mse,1,0.02,0.9,115,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.89765285798047,6.41055591752752,0.31267977895935156,0.09349125390884612,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,fc82017ddfa783d3b8de0fe6ba6dbcae9d0f983fa2ca1940d75987890c01e5b1,0.30932212492916733
1,scaled-mse,1,0.02,0.9,116,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.8352294181221293,6.572566234871146,0.31257455433822345,0.09533523907315815,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,627cd83614a1918f21688e7b56bc7c56cdb023030fa2b61dc00bdd2a71476f26,0.3110993329901248
1,scaled-mse,1,0.02,0.9,117,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.8714648569992899,6.501808217100926,0.3047255675812203,0.09019876800404121,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,3aa7f617f1e6bb331705e0b54586061851eddcd0f484aba7e5ddf22b6bf45eb9,0.30027633300051093
1,scaled-mse,1,0.02,0.9,118,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.7139562863225136,6.436806677861299,0.35691052205343843,0.10243331982933683,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,63674289799a75e81a2439fee851a11a30ef752f714ba1cbbd788542b68b464e,0.2988274160306901
1,scaled-mse,1,0.02,0.9,119,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.721924770587828,6.320621233085409,0.3512282358344658,0.10361232957116741,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,55184240c009f311879b70da2d8309106fedd0c02ebba548f2a08fb9087a23fe,0.29937779100146145
1,scaled-mse,1,0.02,0.9,120,r1_scaled-mse_sigma1_lr0.02,12,ok,,0.6667139426744768,6.354077788701009,0.3667290665790642,0.10781834557424487,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,7e0ff4802f886734f8d2147c6f421dd3113c80b48435574319bfbbad8b7330fa,0.30298916704487056
1,scaled-mse,1,0.05,0.9,111,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.8234613067077241,6.65325709375844,0.3426971511814924,0.0990394766914513,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,96b86ecff4362f2ef445a3be334302d34ae7d03d85e8e8e806ebcb97f39a0fbd,0.3062838329933584
1,scaled-mse,1,0.05,0.9,112,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.8186590715395643,6.501716517939294,0.3112301563595442,0.09150166596970599,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,7a9d6f6f44535dccefcd9f050c6d5219ff9b2ce985333f042c13252f7c8bbf9d,0.3076948330271989
1,scaled-mse,1,0.05,0.9,113,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.777507387021308,6.29772926437269,0.3415644038461509,0.10383557876922987,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,174e4c9150f344ddaa327ef8fb73e301f24a660f0e2ae0e21efac189efc41f4b,0.3332433329196647
1,scaled-mse,1,0.05,0.9,114,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.7009585579578508,6.388583063918851,0.3466176065492499,0.10225219393202872,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,f47ce7c8bc2f0244646fc94f66378c03c6d3a6333febd714bd1a1c5b1219d360,0.40071529196575284
1,scaled-mse,1,0.05,0.9,115,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.8976544713497063,6.410552483700647,0.31267987550606363,0.09349128277631302,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,fc82017ddfa783d3b8de0fe6ba6dbcae9d0f983fa2ca1940d75987890c01e5b1,0.4143352919491008
1,scaled-mse,1,0.05,0.9,116,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.8352126566840032,6.572551301002175,0.3125785157058822,0.09533644729029407,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,627cd83614a1918f21688e7b56bc7c56cdb023030fa2b61dc00bdd2a71476f26,0.4031788749853149
1,scaled-mse,1,0.05,0.9,117,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.8715361907784952,6.50185438400385,0.30472149675347443,0.09019756303902844,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,3aa7f617f1e6bb331705e0b54586061851eddcd0f484aba7e5ddf22b6bf45eb9,0.3440808749292046
1,scaled-mse,1,0.05,0.9,118,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.7139311972204406,6.436793772267412,0.3569098102287422,0.102433115535649,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,63674289799a75e81a2439fee851a11a30ef752f714ba1cbbd788542b68b464e,0.3289233329705894
1,scaled-mse,1,0.05,0.9,119,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.721996671429776,6.320639940586898,0.351230508794723,0.1036130000944433,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,55184240c009f311879b70da2d8309106fedd0c02ebba548f2a08fb9087a23fe,0.30740199994761497
1,scaled-mse,1,0.05,0.9,120,r1_scaled-mse_sigma1_lr0.05,12,ok,,0.6667635594585717,6.354108401324234,0.3667332115049886,0.10781956418246665,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,7e0ff4802f886734f8d2147c6f421dd3113c80b48435574319bfbbad8b7330fa,0.31157304195221514
1,scaled-mse,1,0.1,0.9,111,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.8234613066520141,6.6532570936218765,0.3426971511906887,0.09903947669410904,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,96b86ecff4362f2ef445a3be334302d34ae7d03d85e8e8e806ebcb97f39a0fbd,0.3132192500634119
1,scaled-mse,1,0.1,0.9,112,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.818659071194752,6.501716517483184,0.31123015645573504,0.0915016659979861,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,7a9d6f6f44535dccefcd9f050c6d5219ff9b2ce985333f042c13252f7c8bbf9d,0.3113526669330895
1,scaled-mse,1,0.1,0.9,113,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.7775073871535677,6.297729264323027,0.3415644039189165,0.10383557879135062,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,174e4c9150f344ddaa327ef8fb73e301f24a660f0e2ae0e21efac189efc41f4b,0.30495249992236495
1,scaled-mse,1,0.1,0.9,114,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.7009585580551845,6.388583064004022,0.34661760642875034,0.10225219389648134,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,f47ce7c8bc2f0244646fc94f66378c03c6d3a6333febd714bd1a1c5b1219d360,0.3055134159512818
1,scaled-mse,1,0.1,0.9,115,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.8976544714686986,6.410552484135189,0.312679875532904,0.0934912827843383,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,fc82017ddfa783d3b8de0fe6ba6dbcae9d0f983fa2ca1940d75987890c01e5b1,0.31800145900342613
1,scaled-mse,1,0.1,0.9,116,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.8352126564110656,6.572551300800653,0.3125785157608855,0.09533644730707008,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,627cd83614a1918f21688e7b56bc7c56cdb023030fa2b61dc00bdd2a71476f26,0.30744858307298273
1,scaled-mse,1,0.1,0.9,117,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.871536189983611,6.501854383207968,0.304721496913413,0.09019756308637025,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,3aa7f617f1e6bb331705e0b54586061851eddcd0f484aba7e5ddf22b6bf45eb9,0.30312579101882875
1,scaled-mse,1,0.1,0.9,118,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.7139311971365245,6.436793772117257,0.35690981029953883,0.10243311555596765,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,63674289799a75e81a2439fee851a11a30ef752f714ba1cbbd788542b68b464e,0.3019744170596823
1,scaled-mse,1,0.1,0.9,119,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.7219966719664993,6.320639941028687,0.35123050865411104,0.10361300005296276,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,55184240c009f311879b70da2d8309106fedd0c02ebba548f2a08fb9087a23fe,0.30039108404889703
1,scaled-mse,1,0.1,0.9,120,r1_scaled-mse_sigma1_lr0.1,12,ok,,0.6667635592687016,6.354108401084192,0.36673321163259287,0.10781956421998232,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,7e0ff4802f886734f8d2147c6f421dd3113c80b48435574319bfbbad8b7330fa,0.30261658399831504
1,scaled-mse,1,0.2,0.9,111,r1_scaled-mse_sigma1_lr0.2,12,ok,,0.8234613065427331,6.6532570936521385,0.3426971511558069,0.09903947668402818,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,96b86ecff4362f2ef445a3be334302d34ae7d03d85e8e8e806ebcb97f39a0fbd,0.3009461670881137
