architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,expected-parity,0.05,114,dense_expected-parity_lr0.05,0.48280227222659394,6.174529724503322,0.3954925588683859,0.11667030486617383,66,0.4180496250046417,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9
dense,expected-parity,0.05,115,dense_expected-parity_lr0.05,0.3265650374449202,5.924555535689192,0.44841648120737193,0.13407652788100421,66,0.3981252080993727,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e
dense,expected-parity,0.05,116,dense_expected-parity_lr0.05,0.4174102526183232,6.078242762531448,0.37750614619555883,0.11513937458964545,66,0.3980697919614613,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816
dense,expected-parity,0.05,117,dense_expected-parity_lr0.05,0.4298047475899745,6.110289802159823,0.4214421324250198,0.12474687119780586,66,0.3986619580537081,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90
dense,expected-parity,0.05,118,dense_expected-parity_lr0.05,0.3804373552464847,6.100793726323156,0.4375155143057443,0.1255669526057486,66,0.400455208029598,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb
dense,expected-parity,0.05,119,dense_expected-parity_lr0.05,0.41016824317420664,6.037880570288457,0.4298904089907516,0.1268176706522717,66,0.4157509159995243,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5
dense,expected-parity,0.05,120,dense_expected-parity_lr0.05,0.29239854854403624,5.961045682228343,0.48262451901484404,0.14189160859036415,66,0.4144327500835061,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41
dense,expected-parity,0.1,111,dense_expected-parity_lr0.1,0.40720890838731083,6.1664253033132965,0.43543052489750145,0.12583942169537793,66,0.41434108291286975,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc
dense,expected-parity,0.1,112,dense_expected-parity_lr0.1,0.3729244135002629,5.97612529940434,0.43671717526758164,0.128394849528669,66,0.4108293750323355,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c
dense,expected-parity,0.1,113,dense_expected-parity_lr0.1,0.3947466739500245,6.018022376064542,0.4168936260881366,0.12673566233079353,66,0.43347245804034173,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96
